Original_Index_x,latitude,longitude,date_time,date,common_name,scientific_name,group_size,chlor_a_mean,chlor_a_median,chlor_a_std,chlor_a_min,chlor_a_max,chlor_a_q25,chlor_a_q75,Original_Index_y,synechococcus_mean,synechococcus_median,synechococcus_std,synechococcus_min,synechococcus_max,synechococcus_q25,synechococcus_q75,prochlorococcus_mean,prochlorococcus_median,prochlorococcus_std,prochlorococcus_min,prochlorococcus_max,prochlorococcus_q25,prochlorococcus_q75,picoeukaryotes_mean,picoeukaryotes_median,picoeukaryotes_std,picoeukaryotes_min,picoeukaryotes_max,picoeukaryotes_q25,picoeukaryotes_q75
106,38.79443,-73.09417,2025/03/11 14:18:05,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7797121405601501,0.7721360921859741,0.0317632742226123,0.7464128732681274,0.8328775763511658,0.7507449388504028,0.806934118270874,292,88371.88888888889,76532.0,33206.05918752528,56504.0,164341.0,66211.0,101577.0,3391.3333333333335,0.0,7383.0335078325215,0.0,23443.0,0.0,420.0,25421.333333333332,24234.0,3818.318157979447,20959.0,32324.0,23102.0,26822.0
93,38.97775,-72.91418,2025/03/11 11:37:18,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.8541724681854248,0.85203617811203,0.006224462762475,0.8442106246948242,0.865551233291626,0.8511701822280884,0.85652095079422,293,126157.33333333333,124187.0,12534.248929322499,108812.0,150706.0,118597.0,134669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23348.0,22739.0,2142.1200817051417,20519.0,27686.0,22061.0,24835.0
94,38.95405,-72.92646,2025/03/11 11:38:14,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.8707675337791443,0.8630033135414124,0.0213583335280418,0.8510300517082214,0.9133089780807496,0.8536686301231384,0.8828162550926208,294,118139.11111111111,120663.0,19989.48866248595,80192.0,150706.0,108812.0,134057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25952.555555555555,25527.0,3216.696791261741,20519.0,31157.0,23681.0,27686.0
96,38.90687,-72.92903,2025/03/11 11:48:24,2025-03-11,Fin whale,Balaenoptera physalus,1,0.8831362724304199,0.8893930912017822,0.0204504989087581,0.8516988158226013,0.9133089780807496,0.865551233291626,0.899309515953064,295,92580.33333333333,99012.0,27536.937653510664,53860.0,135116.0,70948.0,110507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26198.666666666668,24671.0,2800.111862844848,23178.0,31157.0,23681.0,27686.0
98,38.78159,-73.16284,2025/03/11 15:42:47,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.9504542946815492,0.9525129199028016,0.010825028643012,0.930787205696106,0.9620726704597472,0.9428050518035888,0.9610135555267334,296,154232.44444444444,119786.0,103515.30151851529,66211.0,412895.0,72481.0,170670.0,7267.333333333333,6659.0,7040.184088502232,0.0,19613.0,420.0,13659.0,35852.333333333336,31510.0,13295.646622526905,20959.0,59447.0,25493.0,48454.0
99,38.73944,-73.18727,2025/03/11 15:44:54,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.9562507271766664,0.9610135555267334,0.0116814533248543,0.9365392327308656,0.97271990776062,0.949784815311432,0.9625679850578308,297,189748.22222222222,167779.0,91774.35922083608,101577.0,412895.0,142525.0,184976.0,10739.444444444445,11517.0,4186.099884966146,420.0,15304.0,10268.0,13659.0,41569.0,42515.0,10879.526715604661,20959.0,59447.0,34043.0,48454.0
103,38.82424,-72.97037,2025/03/11 14:10:02,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.8996536731719971,0.8915773034095764,0.0168258808553218,0.8826017379760742,0.938533365726471,0.8890547156333923,0.91019868850708,298,61811.77777777778,57820.0,8227.846495324111,53860.0,78535.0,54935.0,69293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25040.11111111111,24628.0,2217.728890576746,21512.0,28462.0,23551.0,27231.0
104,38.80724,-73.04831,2025/03/11 14:12:17,2025-03-11,Fin whale,Balaenoptera physalus,2,0.928314447402954,0.9294626712799072,0.017713664099574,0.8968313932418823,0.9525129199028016,0.912697732448578,0.9428050518035888,299,66161.11111111111,66211.0,9136.463641723925,54935.0,84578.0,58829.0,69293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23640.0,23698.0,1482.395583731504,21512.0,26822.0,23102.0,24234.0
105,38.79278,-73.06293,2025/03/11 14:13:14,2025-03-11,Fin whale,Balaenoptera physalus,2,0.928314447402954,0.9294626712799072,0.017713664099574,0.8968313932418823,0.9525129199028016,0.912697732448578,0.9428050518035888,300,66161.11111111111,66211.0,9136.463641723925,54935.0,84578.0,58829.0,69293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23640.0,23698.0,1482.395583731504,21512.0,26822.0,23102.0,24234.0
106,38.79443,-73.09417,2025/03/11 14:18:05,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.938573122024536,0.9428050518035888,0.0139696421101689,0.912697732448578,0.957224190235138,0.9294626712799072,0.949784815311432,301,88371.88888888889,76532.0,33206.05918752528,56504.0,164341.0,66211.0,101577.0,3391.3333333333335,0.0,7383.0335078325215,0.0,23443.0,0.0,420.0,25421.333333333332,24234.0,3818.318157979447,20959.0,32324.0,23102.0,26822.0
93,38.97775,-72.91418,2025/03/11 11:37:18,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7056829929351807,0.7053635716438293,0.0065404307097196,0.697260320186615,0.718850314617157,0.6993870139122009,0.7092283964157104,302,126157.33333333333,124187.0,12534.248929322499,108812.0,150706.0,118597.0,134669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23348.0,22739.0,2142.1200817051417,20519.0,27686.0,22061.0,24835.0
94,38.95405,-72.92646,2025/03/11 11:38:14,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7123395204544067,0.7101659774780273,0.0070466524921357,0.7053635716438293,0.7292879223823547,0.7072485685348511,0.7125493288040161,303,118139.11111111111,120663.0,19989.48866248595,80192.0,150706.0,108812.0,134057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25952.555555555555,25527.0,3216.696791261741,20519.0,31157.0,23681.0,27686.0
96,38.90687,-72.92903,2025/03/11 11:48:24,2025-03-11,Fin whale,Balaenoptera physalus,1,0.7143550515174866,0.7125493288040161,0.0072821923531591,0.7071467041969299,0.7292879223823547,0.7092283964157104,0.718850314617157,304,92580.33333333333,99012.0,27536.937653510664,53860.0,135116.0,70948.0,110507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26198.666666666668,24671.0,2800.111862844848,23178.0,31157.0,23681.0,27686.0
98,38.78159,-73.16284,2025/03/11 15:42:47,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7117586135864258,0.7236312031745911,0.0312588326632976,0.6278433799743652,0.7372674942016602,0.7149027585983276,0.7272615432739258,305,154232.44444444444,119786.0,103515.30151851529,66211.0,412895.0,72481.0,170670.0,7267.333333333333,6659.0,7040.184088502232,0.0,19613.0,420.0,13659.0,35852.333333333336,31510.0,13295.646622526905,20959.0,59447.0,25493.0,48454.0
99,38.73944,-73.18727,2025/03/11 15:44:54,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.6666591763496399,0.6604638695716858,0.0503205806016922,0.6016170978546143,0.7372674942016602,0.6272252202033997,0.7149027585983276,306,189748.22222222222,167779.0,91774.35922083608,101577.0,412895.0,142525.0,184976.0,10739.444444444445,11517.0,4186.099884966146,420.0,15304.0,10268.0,13659.0,41569.0,42515.0,10879.526715604661,20959.0,59447.0,34043.0,48454.0
103,38.82424,-72.97037,2025/03/11 14:10:02,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7214286923408508,0.7238618731498718,0.0072408271953463,0.7093271613121033,0.7314396500587463,0.7142348885536194,0.7257760167121887,307,61811.77777777778,57820.0,8227.846495324111,53860.0,78535.0,54935.0,69293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25040.11111111111,24628.0,2217.728890576746,21512.0,28462.0,23551.0,27231.0
104,38.80724,-73.04831,2025/03/11 14:12:17,2025-03-11,Fin whale,Balaenoptera physalus,2,0.724200963973999,0.7257760167121887,0.0043139224871993,0.7142348885536194,0.7296851873397827,0.723417341709137,0.7271275520324707,308,66161.11111111111,66211.0,9136.463641723925,54935.0,84578.0,58829.0,69293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23640.0,23698.0,1482.395583731504,21512.0,26822.0,23102.0,24234.0
105,38.79278,-73.06293,2025/03/11 14:13:14,2025-03-11,Fin whale,Balaenoptera physalus,2,0.724200963973999,0.7257760167121887,0.0043139224871993,0.7142348885536194,0.7296851873397827,0.723417341709137,0.7271275520324707,309,66161.11111111111,66211.0,9136.463641723925,54935.0,84578.0,58829.0,69293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23640.0,23698.0,1482.395583731504,21512.0,26822.0,23102.0,24234.0
106,38.79443,-73.09417,2025/03/11 14:18:05,2025-03-11,Humpback whale,Megaptera novaeangliae,1,0.7246590852737427,0.7258984446525574,0.0076289698481559,0.7072006464004517,0.7372674942016602,0.723417341709137,0.7272615432739258,310,88371.88888888889,76532.0,33206.05918752528,56504.0,164341.0,66211.0,101577.0,3391.3333333333335,0.0,7383.0335078325215,0.0,23443.0,0.0,420.0,25421.333333333332,24234.0,3818.318157979447,20959.0,32324.0,23102.0,26822.0
95,37.63767,-74.38167,2025/03/09 12:41:06,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8143303990364075,0.8072989583015442,0.0452422834932804,0.729137122631073,0.8978070616722107,0.7921688556671143,0.828406572341919,311,101803.0,95414.0,35416.860604959205,62514.0,183644.0,75293.0,122362.0,35622.444444444445,31643.0,11615.572967272201,15532.0,57984.0,31201.0,38758.0,27375.88888888889,27455.0,1583.762148559523,24305.0,29927.0,26501.0,28221.0
97,37.66205,-74.3774,2025/03/09 12:42:37,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8143303990364075,0.8072989583015442,0.0452422834932804,0.729137122631073,0.8978070616722107,0.7921688556671143,0.828406572341919,312,101803.0,95414.0,35416.860604959205,62514.0,183644.0,75293.0,122362.0,35622.444444444445,31643.0,11615.572967272201,15532.0,57984.0,31201.0,38758.0,27375.88888888889,27455.0,1583.762148559523,24305.0,29927.0,26501.0,28221.0
100,37.5081,-74.4053,2025/03/09 11:37:00,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8190345168113708,0.8098540902137756,0.0449541546404361,0.7522661685943604,0.9076042175292968,0.7981806993484497,0.8182553052902222,313,80344.55555555556,73174.0,19937.74169821375,55938.0,120780.0,65806.0,88036.0,17315.333333333332,16578.0,7131.761540227398,7106.0,29844.0,12468.0,22259.0,29143.555555555555,29232.0,1731.6074170878283,26288.0,31772.0,28202.0,30641.0
95,37.63767,-74.38167,2025/03/09 12:41:06,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8683304190635681,0.8688755035400391,0.0251146275550127,0.8250373005867004,0.9087114930152892,0.8562013506889343,0.8884445428848267,314,101803.0,95414.0,35416.860604959205,62514.0,183644.0,75293.0,122362.0,35622.444444444445,31643.0,11615.572967272201,15532.0,57984.0,31201.0,38758.0,27375.88888888889,27455.0,1583.762148559523,24305.0,29927.0,26501.0,28221.0
97,37.66205,-74.3774,2025/03/09 12:42:37,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8683304190635681,0.8688755035400391,0.0251146275550127,0.8250373005867004,0.9087114930152892,0.8562013506889343,0.8884445428848267,315,101803.0,95414.0,35416.860604959205,62514.0,183644.0,75293.0,122362.0,35622.444444444445,31643.0,11615.572967272201,15532.0,57984.0,31201.0,38758.0,27375.88888888889,27455.0,1583.762148559523,24305.0,29927.0,26501.0,28221.0
100,37.5081,-74.4053,2025/03/09 11:37:00,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.8746073246002197,0.8775181770324707,0.0286928806453943,0.8316615223884583,0.9171949028968812,0.8434815406799316,0.8996737599372864,316,80344.55555555556,73174.0,19937.74169821375,55938.0,120780.0,65806.0,88036.0,17315.333333333332,16578.0,7131.761540227398,7106.0,29844.0,12468.0,22259.0,29143.555555555555,29232.0,1731.6074170878283,26288.0,31772.0,28202.0,30641.0
95,37.63767,-74.38167,2025/03/09 12:41:06,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.6652408242225647,0.6767547130584717,0.0236549694091081,0.628962516784668,0.6948196887969971,0.640513002872467,0.6822758913040161,317,101803.0,95414.0,35416.860604959205,62514.0,183644.0,75293.0,122362.0,35622.444444444445,31643.0,11615.572967272201,15532.0,57984.0,31201.0,38758.0,27375.88888888889,27455.0,1583.762148559523,24305.0,29927.0,26501.0,28221.0
97,37.66205,-74.3774,2025/03/09 12:42:37,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.6652408242225647,0.6767547130584717,0.0236549694091081,0.628962516784668,0.6948196887969971,0.640513002872467,0.6822758913040161,318,101803.0,95414.0,35416.860604959205,62514.0,183644.0,75293.0,122362.0,35622.444444444445,31643.0,11615.572967272201,15532.0,57984.0,31201.0,38758.0,27375.88888888889,27455.0,1583.762148559523,24305.0,29927.0,26501.0,28221.0
100,37.5081,-74.4053,2025/03/09 11:37:00,2025-03-09,Humpback whale,Megaptera novaeangliae,1,0.6742047071456909,0.6745442152023315,0.0110672814771533,0.6572292447090149,0.695112407207489,0.6669859290122986,0.6814333200454712,319,80344.55555555556,73174.0,19937.74169821375,55938.0,120780.0,65806.0,88036.0,17315.333333333332,16578.0,7131.761540227398,7106.0,29844.0,12468.0,22259.0,29143.555555555555,29232.0,1731.6074170878283,26288.0,31772.0,28202.0,30641.0
107,37.33901,-74.56844,2025/02/15 09:33:15,2025-02-15,Fin whale,Balaenoptera physalus,1,0.6748125553131104,0.6780502796173096,0.0184294171631336,0.6418823599815369,0.7010272145271301,0.6579722166061401,0.6826885342597961,320,25368.222222222223,27556.0,5664.605816976888,14012.0,33574.0,23337.0,27893.0,67896.0,66840.0,14088.368985324974,46930.0,93131.0,57525.0,75998.0,23922.333333333332,23831.0,1073.7955526490546,22420.0,25377.0,22853.0,24760.0
108,37.32115,-74.58614,2025/02/15 09:34:25,2025-02-15,Fin whale,Balaenoptera physalus,2,0.6307592391967773,0.6226227283477783,0.0512960851192474,0.5530514121055603,0.7010272145271301,0.5815773606300354,0.6826885342597961,321,23735.11111111111,24123.0,5980.655732246617,11200.0,33574.0,22131.0,27556.0,80429.0,93131.0,27419.98527432946,34458.0,110249.0,57525.0,103316.0,23052.11111111111,23117.0,1412.3149195907993,21194.0,25377.0,21527.0,23831.0
110,37.45868,-74.36093,2025/02/15 10:50:35,2025-02-15,Fin whale,Balaenoptera physalus,1,0.7050946354866028,0.7088510990142822,0.0107832392677664,0.6828598380088806,0.7157030701637268,0.6963981986045837,0.7144718766212463,322,39876.22222222222,41597.0,4662.667519249226,30176.0,44776.0,38165.0,42949.0,81305.77777777778,80840.0,2870.6845400348434,77483.0,85752.0,79321.0,84187.0,24458.222222222223,24657.0,2089.031714975347,21632.0,28764.0,22874.0,25118.0
111,37.4829,-74.38463,2025/02/15 10:51:43,2025-02-15,Fin whale,Balaenoptera physalus,1,0.6844494938850403,0.693947970867157,0.0255180150270462,0.6448853015899658,0.7144718766212463,0.6546569466590881,0.7088510990142822,323,37078.22222222222,37597.0,5089.921671036201,29907.0,44730.0,34024.0,41840.0,76425.44444444444,77602.0,5641.887649263638,67235.0,84187.0,72806.0,80571.0,25242.333333333332,25844.0,1944.1252817426944,21632.0,28764.0,24657.0,26022.0
107,37.33901,-74.56844,2025/02/15 09:33:15,2025-02-15,Fin whale,Balaenoptera physalus,1,0.8378734588623047,0.8317362070083618,0.0359039828181266,0.7798628807067871,0.889240562915802,0.8215298652648926,0.8759905099868774,324,25368.222222222223,27556.0,5664.605816976888,14012.0,33574.0,23337.0,27893.0,67896.0,66840.0,14088.368985324974,46930.0,93131.0,57525.0,75998.0,23922.333333333332,23831.0,1073.7955526490546,22420.0,25377.0,22853.0,24760.0
108,37.32115,-74.58614,2025/02/15 09:34:25,2025-02-15,Fin whale,Balaenoptera physalus,2,0.8237035274505615,0.8152755498886108,0.027287745848298,0.7960235476493835,0.889240562915802,0.8070146441459656,0.8317362070083618,325,23735.11111111111,24123.0,5980.655732246617,11200.0,33574.0,22131.0,27556.0,80429.0,93131.0,27419.98527432946,34458.0,110249.0,57525.0,103316.0,23052.11111111111,23117.0,1412.3149195907993,21194.0,25377.0,21527.0,23831.0
110,37.45868,-74.36093,2025/02/15 10:50:35,2025-02-15,Fin whale,Balaenoptera physalus,1,0.7553603649139404,0.7598397731781006,0.015896676108241,0.7240803241729736,0.7767888903617859,0.7420425415039062,0.7636451125144958,326,39876.22222222222,41597.0,4662.667519249226,30176.0,44776.0,38165.0,42949.0,81305.77777777778,80840.0,2870.6845400348434,77483.0,85752.0,79321.0,84187.0,24458.222222222223,24657.0,2089.031714975347,21632.0,28764.0,22874.0,25118.0
111,37.4829,-74.38463,2025/02/15 10:51:43,2025-02-15,Fin whale,Balaenoptera physalus,1,0.7414926886558533,0.7398543953895569,0.014208385720849,0.7229212522506714,0.7600343823432922,0.7324681878089905,0.75954270362854,327,37078.22222222222,37597.0,5089.921671036201,29907.0,44730.0,34024.0,41840.0,76425.44444444444,77602.0,5641.887649263638,67235.0,84187.0,72806.0,80571.0,25242.333333333332,25844.0,1944.1252817426944,21632.0,28764.0,24657.0,26022.0
107,37.33901,-74.56844,2025/02/15 09:33:15,2025-02-15,Fin whale,Balaenoptera physalus,1,0.6909839510917664,0.6903282403945923,0.0457586646080017,0.622272253036499,0.7506736516952515,0.6526866555213928,0.7342734336853027,328,25368.222222222223,27556.0,5664.605816976888,14012.0,33574.0,23337.0,27893.0,67896.0,66840.0,14088.368985324974,46930.0,93131.0,57525.0,75998.0,23922.333333333332,23831.0,1073.7955526490546,22420.0,25377.0,22853.0,24760.0
108,37.32115,-74.58614,2025/02/15 09:34:25,2025-02-15,Fin whale,Balaenoptera physalus,2,0.7312933206558228,0.7372294068336487,0.0225455407053232,0.6703153848648071,0.7506736516952515,0.7312489151954651,0.742988646030426,329,23735.11111111111,24123.0,5980.655732246617,11200.0,33574.0,22131.0,27556.0,80429.0,93131.0,27419.98527432946,34458.0,110249.0,57525.0,103316.0,23052.11111111111,23117.0,1412.3149195907993,21194.0,25377.0,21527.0,23831.0
110,37.45868,-74.36093,2025/02/15 10:50:35,2025-02-15,Fin whale,Balaenoptera physalus,1,0.6775713562965393,0.6763609051704407,0.0085161589086055,0.658732533454895,0.6867373585700989,0.6736294627189636,0.6855578422546387,330,39876.22222222222,41597.0,4662.667519249226,30176.0,44776.0,38165.0,42949.0,81305.77777777778,80840.0,2870.6845400348434,77483.0,85752.0,79321.0,84187.0,24458.222222222223,24657.0,2089.031714975347,21632.0,28764.0,22874.0,25118.0
111,37.4829,-74.38463,2025/02/15 10:51:43,2025-02-15,Fin whale,Balaenoptera physalus,1,0.6847108006477356,0.682137131690979,0.0172834862023592,0.658732533454895,0.7213840484619141,0.6736294627189636,0.6867373585700989,331,37078.22222222222,37597.0,5089.921671036201,29907.0,44730.0,34024.0,41840.0,76425.44444444444,77602.0,5641.887649263638,67235.0,84187.0,72806.0,80571.0,25242.333333333332,25844.0,1944.1252817426944,21632.0,28764.0,24657.0,26022.0
